ID,Text,Class
232,Mike Pence Skips Chance To Strongly Rebuke Send Her Back Chants #TrumperyResistance #ImpeachTrump,?
233,Send Her Back is a chant for impeachment. Send Her Back is a chant for protest if impeachment is not called. Send Her Back is a chant that must be addressed on many levels. The path to revolutions are clear the unwillingness to prevent them are not.,?
234,"Omg from were all these Orange people come from, so we can send them back. They are so bad, like rotten bad. They make me sick to my stomach",?
235,Hey ! I loved it ! Damn straight...send her back !!! Shes constantly speaking bad about our great nation If its such garbage then get out!,?
236,"Great opening tonight, take'n on the Fraud Squad. Tell it like it is, no-holds-barred. They're so impetuous and condescending! Send them back to charm school!",?
237,Michelle Obama seemingly swipes at Trump amid 'send her back' controversy Well Tell the 4 bitch squad to quit trashing OUR AMERICA and trying to change it to their way of idiot thinking.They tell Trump to go home but when its back on them its racist,?
238,YEPPER - i`m never going to have 300 followers - I`M NOT BRAGGIN SO DON`T PUT ME DOWN - IVE GOT THE FAST WHEELS AROUND- oh well back to stupid - republicans just love trump - send them back,?
239,So how does feel now that her dad has called the crowd patriots for chanting send her back after initially saying he didn't agree with them and tried to stop them (which we all saw was a lie)?,?
240,"Texas Is SO Red that beto's mob of illegal-alien voters could NOT break thru! ThankYou, Jesus! TheUSA IS FedUp W/theANTI-America/islam-OWNED/left the left's MASSIVE 2020 MELTDOWN LOOMS",?
241,"If she were purple from a place we'd never heard of and was possibly an illegal immigrant, hated the country and hated send her back wouldn't be any more or any less appropriate. It's not about race. Serves the dishonest media to keep the story alive.",?
242,"Individual-1 says he didn't start the send her back chant &amp; refuses responsibility. So he can't control what goes on at his rallies? He can whip them up, but they'll ignore him if he tries to settle them down. One word Mussolini. If they catch on...",?
243,They are NOT immigrants they are ILLEGALS. Send them back. #AmericaFirst #TrumpLandslide2020 #KAG2020,?
244,Gov. Steve Bullock Calls 'Send Her Back' Chants 'a Stain on This Presidency',?
245,What do Lock her up and Send her back have in common? Its pretty obvious.,?
246,"I wonder what reaction would be if 20,000 Native American Indians held a rally Chanting send them back They forget every non-native American is an immigrant!",?
247,"There was literally an entire fascist rally of people chanting send her back. Like all fascist apologists, you and your ratbag outfit are trying to tell people to ignore the evidence of their eyes and ears.",?
248,I suspect the existence of a Bermuda Triangle in my phone. Some mentions disappear when I send them and so I never get an answer back.,?
249,Profile in courage. Mike Pence says Trump 'might make an effort to speak out' if 'send her back' chant happens again via,?
250,"Every illegal alien is a criminal, it is the law. Get a clue.",?
251,"Oh really, Racist apparently never heard of cameras and video tape!",?
252,What law can I break &amp;have you defend me so staunchly?Provide sanctuary from our laws? Political cleanup of YOUR INACTION FOR DECADES is what it is. You have #bloodonyourhands for every death of an American killed by an ILLEGAL ALIEN CRIMINAL you are protecting,?
253,"The past 3 years Democrats and media have enabled hoaxes, called us racists, irredeemable bigots, thugs, deplorable, uneducated",?
254,Send Her Back Is Trumps Most Honest Campaign Slogan via,?
255,"Here are a few quotes Mexicans are rapists The Mexican origin judge cannot be fair Go back to your country to 4 congress-women, of all people. Smug look at his rally as his supporters shouted Send her back. ..coming up on the 240 char limit.",?
256,. said it's unfair that the media went into his office concerned about the Send Her Back chants after the president went out to the South Lawn and clarified exactly what he was talking about. #MediaBuzz,?
257,Crowd chants send her back! at President Trump's combative North Carolina rally,?
258,has taught his supporters to dislike anyone that doesn't look just like them chanting send her back for Congresswomen Ilan Omar is putting her life at risk of physical harm breeding hate agaisnt her.,?
259,"You ever notice when these people send individual texts to you, you send individual texts back to them to show them how annoying it is. But it doesnt bother them lmao",?
260,Trumps Send Her Back rally echoes an earlier U.S. whiff of fascism when people cheered in a stadium in 2003 as a tractor cr,?
261,"Democrats weakness has not appeased the president. Instead, it has only invited bolder challenges to democracy and the rule of law.",?
262,Alien Belonging to another country or nation Illegal Contrary to or forbidden by law How does the term illegal alien connote racism? It is perfectly descriptive of a person's status in this country. Just like resident alien does.,?
263,Twice-Deported Illegal Alien Charged With Three Murders Two Were Children #BuildTheWall #Trump2020,?
264,"When they started to chant Send Her Back, Trump stood on the podium silently like Mussolini letting the crowd chant for 12 seconds before he started speaking again, not once telling them to be quiet. That's not disavowing, that's encouraging them. That's the action of a racist!",?
265,"I congratulate!!!! Senator Sinema. It is better just to send those people back to their country and have them apply in the American Embassy in their countries. So far,all of them have already family in USA.",?
266,Alien invasion. They should be round up and send them back to where they came from PERIOD no but no why.,?
267,"I'm not sure that pointing out or condemning the racist, fascistic and other malignant fantasies of Trump is as useful as getting the rest of the GOP to either fully condemn Trumpism or compel all elected GOP politicians to admit their vile complicity.",?
268,Omarosa Claims 'Send Her Back' Chants Are Planned As Part Of The Rally |,?
269,"Like Ive said before, #ChrisWallace and Shepherd Smith are the only ones at FOX News that dont put up with the BS from the #Trump administration",?
270,"when we look back and say how were there asylum seeking children in cages, how were send her back chants tolerated by the president and why werent rape allegations against the president investigated, we can look at your unrelenting cowardice for the answer. #TermLimits",?
271,"Ohhhhh!! Soooo... send them back? where did i just hear this... oh thats right! At a Trump is gonna kick 2020's azz rally, and we're all gonna be much happier he's prez and not you fools!!",?
272,"Reminder that when a Democratic crowd began to boo Donald Trump (not Lock Him Up, not Send Him Back), Barack Obama admon",?
273,"Wannabe Elizabeth Warren may be willing to look the other way while criminal illegal alien abuses toward Americans pile up, but make no mistake Real President Donald J Trump will not. #Trump2020Landslide #KAG Back in the Tipi with you Mrs Warren. #Pocahontas.",?
274,Damn Trump!!! You were at your own rally Basking in the chants of all those who were saying... SEND HER BACK!! You reveled in it you evil MONSTER! Your racist base loved what you did! And that's not #AlternativeFacts,?
275,The GOP can be grand again but only after they jettison the racist kooks in their party and send them back to their caves.,?
276,"So if the chants weren't about race, then they aren't racist. But send her back would definitely still be bigoted-- as in, If you're not born here, you are less-than. #StillReallyReallyBadLizCheney #StopSplittingHairs",?
277,"We keep forgetting that more Democrats sat the election out than actually came to vote in 2016. Bernie's people and trump's people won't stand a chance. With trump at his rally with people shouting 'Send them back,' will feel the 'Vote them out!' effect in 2020. They will lose.",?
278,"It is weird, MAGA means that Trumpers don't think America is great. Why do Trumpers hate America? Why do Trumpers attack the nation? Why do Trumpers not understand the level of vetting that congresspeople go through? Also, keep whining D-bags, #MNCD5 will send her back.",?
279,Roll the tape of you trying to stop the crowd from chanting Send them back,?
280,"Whos fault is this its yours, build a wall. Send them back to their own countries they are here illegally! Do you not understand what illegally means?",?
281,"Not available in Berkeley, CA. They would probably have to get in manholes to hook up them.. Or they could send back them. Although Berkeley has never been afraid of manholes before..",?
282,When lots of people get together enjoying being a part of large gathering they get excited&amp; say goofy things sometimes Ever been to a concert Ever heard them chant especially USA Send her back may Not have been the best choice of words but they were just words no one was injured!,?
283,"Good column, but I have on very strong disagreement If Ilhan Elmi (Omar) broke immigration and tax laws with part of t being a sham marriage then I 100% want to send her back--and I don't care who it offends.",?
284,"Trump got taken by surprise, didnt see the ambush coming. He didnt say send her back the crowd did. Now we need to ambush the Squad, tell them provocative language is for us both or neither because here women of color are equal. If theyre free to hurl epithets so are we.",?
285,is right about Trump's use of section leaders to spark seemingly spontaneous chants. Go back and watch the NC rally. You can hear the section leader 30 seconds or so before the small crowd starts chanting Send her back.,?
286,"Is essentially a vote against them. None of his other attacks were chant worthy, Creepy Joe is just lame at best and Pocahontas (while horribly racist) has way too many syllables from MAGA people. Send her back hits just the right ring that lock her up did.",?
287,"What fascinates me is how Trump supporters needed this last send her back quote to make them realize who is. Why were the other 1000 reg flags meaningless? Its like as soon as they receive their direct deposit or get the Okay, they finally come to their senses.",?
288,A brief history of the racist phrase go back to Afrika.,?
289,4. Hating illegal/legal immigrants isnt racism.. its just hating them. Immigrant is not a race/color therefore it isnt racism. 5. I am NOT naive or racist.,?
290,"you are all outraged when the crowd chanted send them back. or when Donald Trump told them they could leave, but I didn't hear your outrage when Maxine Waters was telling people to chase down conservatives and tell him they're not welcome here... it's a little bit",?
291,"Dont you mean, Obama? Thats where it all started. Shall I send you all the known videos of him telling them, dont send your kids here, well send them back.",?
292,People who attend these rallies and eat up Trumps lies and chant send her back are exhibiting cultlike behavior. Im not saying all that voted for trump did so out of blind allegiance and willful ignorance. But I am saying that a hell of a lot of them did. And its terrifying.,?
293,"About the sourcing on this CBS report that Ivanka and Melania were really, really upset about send her back, you cannot",?
294,"The easiest way would be to 'follow' them all back, this way when you start typing their Twitter handle or name Twiiter inserts the handle automatically. Then send a nice message to all in one tweet. Like this for example",?
295,I don't see how this #HateHoax situation cancels the fact that hundreds or more were chanting send her back and that ral,?
296,At the next #TrumpHateRally - Trump will continue to bash the four American Congresswomen - his base will chant send her back - Trump will shush them with a wink and a nod - his base will laugh out loud #TrumpIsARacist,?
297,How would Trump feel if people chanted Send her back to his wife?,?
298,"We will not be suggesting conservative leaders go back to the country of their ancestors because we disagree, we will not be calling them communists, we won't be chanting send them back or lock them up, we won't be taking their children from them..if that's what you're asking",?
299,"Ooooh, watching Stephen Miller in context, even worse! Chris Wallace Shuts Down Stephen Millers Lie About Send Her Back Chants",?
300,"Happy #Apollo50th ! I've posted a short article about the moon landing and how it relates to my #scifi comic, Illegal Alien. It's only available on Patreon, starting at the $7 level - check it out!",?
301,"Illegal aliens can be any race , the fact that you are putting a race to the term illegal alien is contradicting your own argument",?
302,#ThingsStupidPeopleSay MAGA Lock her up Build the wall Send them back WWGOWGA Butter emails What he meant was.... triggered 3D chess anything Jebus and tRump in the same sentence Fake News I don't have a racist bone in my body,?
303,It also sticks in my craw to have his white supremacist followers wanting to send her back re Omar because she's anti Israel? I'm confused as to who we are supposed to even hate.,?
304,Illegal Alien Sold Thousands Of Fraudulent IDs Out Of Ohio Document Mill,?
305,All your send her back supporters should apologise!,?
306,"I think he worded what he said very carefully to call to mind, without exactly saying it, the age-old send them back to Africa cliche. He carefully avoided making it racial, knowing dems would make it racial. That was his point - their lack of discernment.",?
307,Im not a Trump fan. I see him as a flawed person capable of good and bad. So I try and call it as I see it. If I call Ilhan Omar an Anti Semite for using anti Semitic tropes how can I not be upset when Trump uses a racist trope like send her back.,?
308,I just saw your video about the illegal alien thing and how the Dems made it a Latino issue. It was then i de,?
309,"This blend of nativism, racism, and nationalism is central to Trumpism, to their worldview, writes Ibram X. Kendi. They view",?
310,"Send her back!!! Somalia is your home??? Didnt you flee from there, marry your brother and apply for asylum here? Its time that get the DOJ to investigate you. may need to send you home!!!!",?
311,"Send them back ,,,,,Send them back,,,,,,,,,,,,,,,,,,,,,,,,,,,,I hope this offends you bad &amp; you will go with them. these are real bad people who want to destroy our country. and U defend them.",?
312,"The send her back chant was ALL ABOUT RACE, XENOPHOBIA, AND MISOGYNY. Lara Trump rehearsed it at POTUS direction for effect during the speech. Americans HATE liars Liz!! Whats more I have already drawn my own conclusion to whether Trump's speech fits this",?
313,But you have seen the masses of women at his rallies chanting send her back and bringing their kids,?
314,"When I hear Send them back! over and over again and know it's about four American congresswomen of color, it solidifies my hunch that it was never about They're entering our country illegally! Nope. You're just racist.",?
315,How did you hold such a position in government and still not understand the difference between legal immigrant and illegal invader?,?
316,Send her back and you with her! NOW THATS A GOOD PLAN!,?
317,"Illegal Immigration Many Selfish Actors Benefit | National Review ... the immigrant himself is not entirely innocent. He knows or does not care to know that by entering the U.S., he has taken a slot from a would-be legal immigrant ...",?
318,"A2 I don't believe any of them did - at least not until after the North Carolina campaign rally when the send her back chants occurred. Our governor did. So did (former gov, current pres. candidate). #AYFKMchat",?
319,SEND.THEM.BACK. LEAVE IF YOU HATE OUR COUNTRY. SOCIALISM has NO PLACE IN AMERICA.,?
320,Send her back is not the same as being told go home when you were young. Trump did not start the chant. Nothing coming out of your mouth is correct. Why???,?
321,"America do you want a party led by an illegal immigrant tax cheat, hates America, married her brother &amp; is trying to kill",?
322,"joins Alex Witt from #PuertoRico, where she is supporting protestors calling for the governors resignat",?
323,Megan rapinhoe (funny last name) can leave with Omar and go directly to Somalia. Where she can play lots of soccer.,?
324,#ChrisWallace presses #StephenMiller on 'send her back' chant at #Trump rally #TheHill,?
325,"Yes we do have to send them back, but I'm still holding you accountable for your part in the election of the current occupant of the White House.",?
326,"I won't link to it here, but I just got a Twitter ad about the truth about illegal immigrant crime, essentially identical in content to 1930s German propaganda against my ancestors.",?
327,Geraldo Rivera Can't Make 'Fox &amp; Friends' Hosts See That Trump Tweets Are Racist,?
328,"Prediction the crowd will chant send her back again. And Trump will smirk and say with a smile, Now now, you'r",?
329,Snotty and say a few hurtful words to you instead I choose to tell you that maybe you need to go back to that college and give them that degree back and as someone with depression you should know that talking to someone like you did could send someone over the edge,?
330,I'm heart-broken that my former party thinks it's acceptable to engage in race-baiting as a political tactic. Discussing Se,?
331,Oh boy. People were literally chanting Send her back at a Trump rally like 3 days ago. He doesnt turn,?
332,"After seeing videos of people chanting send her back on the news, days after President Donald Trump called on four Congre",?
333,What happens if an illegal alien misgenders someone? Collect $200 and go to jail. #MonopolyHumor #CaliforniaIsAJoke #CaliforniaJoke,?
334,"THE TRUTH , Relished His Supporters Chanting #SendHerBack When He Mentioned #IlhanOmar , #AlexandriaOcasioCortez Tells Her Constituents. #RacistPresident #auspol #uspoli",?
335,Send her back is definitely focusing on minority communities.,?
336,"I say send them back ,,, even they dont have a country!!! Istanbul",?
337,"Alien? I don't think any alien would like to live in the most fu**ed up country in the world. But anyways, good luck catching illegal aliens over there.",?
338,"he had less votes than Hilary last time, now attacking people of ethnic backgrounds saying go back to 4 US citizens and that disgusting rally the other day when he allowed a bunch of white people to chant send her back - he's in big trouble",?
339,"Send her back racism, the word socialism for any thing that supports the American people that the 1%. Doesnt want. Fake News for any news story you dont like (a trick of Hitler and Stalin) And keep slave wages so the 1% gets richer. The GOP PAY OF trump Platform",?
340,Does agree is anti-semitic? How about paying a visit to The Anti-Defamation League called Trumps remarks racist and called on him to stop using Israel and Jews as a shield.,?
341,"Rep. Elijah Cummings says the send her back chants remind him of his experience in the fight for desegregation in the 60s When [Trump] does these things... it brings up the same feelings that I had over 50 some years ago, and it's very, very painful",?
342,"i actually feel sorry for the crowd that chanted send her back and I support them 200% ITs been demonized by the communist usa media .. it was a fun, and HARMLESS lockerup chant , a ONE TIME spontaneous rally chant and im proud of the patriots at that rally. Omar is a disgrace!!",?
343,"And from what I see at Pres T's rallies chanting send them back about minorities is the new craze, I know, you and your friends should go to minorities neighborhoods and make a chorus and sing that song to them I bet you like the reaction since you're doing it privately anyway",?
344,"When centrist republicans say We dont really want to send ilhan omar back, the republican base insta ratios them chanting yes we do! Where are the centrist republicans? nowhere to be found.",?
345,European-born Jews suddenly did not count as citizens as fascists rose to power in Germany. There is no mistaking what,?
346,When Democrats care more about illegal alien drama while the cameras are on but do nothing about immigration reform when the,?
347,"We all saw it, it was horrifying. Youre horrible. Youre feeding yourself with the worst instincts of your base. Thats not patriotism, youre not the country nor the flag, youre a crook who con his way to the White House by lying to this same people who chanted Send her Back",?
348,They chanted Send them back while you stood by and smirked. You incite hatred and bigotry and it feeds a part of your personality that is evil. You are evil. You should have said something to try and stop it. I am ashamed to live in N.C. Bigotry is thriving here!,?
349,Leaked photo of Trump in the WH before leaving to his klan rally tonight. His supporters chanted 'send her back' bc Tru,?
350,"You do realize, if send them back becomes a thing, Indigenous people from across the US, Mexico &amp; Canada, can apply to the courts to send all white people back to where they came from. BECAUSE NO WHITE PERSON IS FROM AMERICA. THAT IS HOW STUPID YOU ARE.",?
351,BC students (Illegal Alien) arrest by ICE called highly suggestive of retaliation by federal judge,?
352,"WHY DON'T U JUST SHUT THE HELL UP. U HAVE NO IDEA WHAT THE HELL U ARE TALKING ABOUT. CHANT WAS NOT RACIAL BUT U RACIST DEMS MAKE EVERY DAMN THING RACIST. U ARE HATEFUL,BIGOTS.",?
353,"i think it can be both, that crowd in NC definitely took it one way and he didnt stop them from saying to send Rep. Omar back",?
354,"Trump supporters new rallying cry Send her back! reverberates across nation fraught with racial tension - The Washington Post-F**k Trump, f**k them, YOU go back from whence you came HELL!",?
355,Next time Trump is out with Melania I hope people start chanting send her back at them.,?
356,"Send her back to her own country until they learn to pick up their own poop! Seriously, a white dog right now. Have you flat lined?",?
357,Trump is never going to disavow the racism of his supporters because he views racism as his path to reelection. The Trump supporters who chanted send her back arent patriots. They are racists who dont want anyone who doesnt look like them in the United States.,?
358,Racist Trump could never truly disavow racist 'Send her back' chant because it is Racist Trumpism incarnate,?
359,"Last week, while Trump supporters were chanting Send her back! about Congresswoman was having dinner with her. He then posted this picture and began fundraising for her on social media! Uncle Bernie, thank you for being an ally against bigotry &amp; hatred.",?
360,"Have you shown such heartfelt compassion to any of the hundreds of Americans who have been permanently separated from family at the hands of an illegal immigrant. Fix the border, stop the suffering, do your job.",?
361,Chris Wallace burns down Stephen Miller over Trumps racist lies He let send her back chant go for 13 seconds,?
362,The real reason why Trump distanced himself from Send her back chants?,?
363,Why is the President of the United States instructing Americans to apologize to a foreign country? Why are you worried about what happens to the Democrats? You hate them. Oh right. You are trying to position yourself to avoid send her back,?
364,Yes! Lets send her back!! Shes been always opportunistic... no we know she also is a liar,?
365,SEND HER BACK was chanted at the #TrumpRally and I agree! It wasnt Racist! No matter what color you are YOU can go back,?
366,"So depending on the weather(which it probably rain, AGAIN!) I will be heading up to the back 40 to try and make another video for y'all. Still having trouble uploading to YouTube, but I can still send them DM, or email if requested. Today I want to pattern the Super Blackhawk",?
367,"Assuming he's telling the truth (and she seemed to believe he said it in her tearful post), that is good, because it PROVES a Democrat DIDN'T tell her to go back. No denying the Republican crowd DID chant Send her back /1",?
368,"#ac360 Trump has chased opposition out of the gov, he has proposed changes in who can be a citizen and repealed freedom of speech with the chant send them back. If he starts showing up to rallies in a little black military uniform we should start to worry.",?
369,He used the send her back hashtag at the end. That's why he people are saying he is a racist,?
370,It means send them back to the shitholes they came from. Where ever that may be. You can thank your husband forngettingbthis shit started,?
371,You mean hes behind Felicitys final season where her hippie friend uses literal magic to send her back in time to save her relationship.,?
372,"I see someone read it to you about the 13 seconds it took you to too talk again, letting that crowd chant Send her back.",?
373,"Trump Reverses Again, Says Crowd Chanting 'Send Her Back' Are 'Patriots' | HuffPost",?
374,LMFAO! Trump supporters are chanting send her back LMFAO! She`s from queens LMFAO! Trump supporters are a special kind of stupid! LMFAO!,?
375,How small a statement - and so very wrong. Seems Laura tRump started the Send her back chant? Wow.,?
376,"Ocasio-Cortez Trump Enjoyed Crowd Saying, Send Her Back! via",?
377,That the crowd will repeat the SEND HER BACK chants and Trump will act as if hes trying to kill it.,?
378,President Trump claims Melania and Ivanka did not advise him to denounce Send her back chant,?
379,"Ocasio-Cortez Trump enjoyed crowd saying, 'Send her back!' He smiled and went on with his speech. He could have stopped it and said he didn't approve-by his silence he said he did and the crowd knew it.",?
380,Conservatives would lose it if a Dem said to send Melania back to her country. But when 45 actually says to send back a,?
381,"Yes, it was offensive and low class. But which is worse? A 10 second chant of Send her back or the continual accusation that the president and the border patrol are the equivalent of one of the worst mass murderers in the history of the world?",?
382,I love how Trump threw his supporters under the bus here by saying it was them chanting Send her back and that he didnt have anything to do with it. The guy will throw anyone under the bus.,?
383,[President Trump] made it very clear he disagreed with the chant and ... he stands with those people in North Carolina across the country who support him. Trump campaign's tells when asked where Trump stands on the send her back chant.,?
384,"Also ICYMI, wrote up this moment from earlier when Fox News Chris Wallace hammered Stephen Miller after he claimed Trump made clear that he didnt condone his supporters racist send her back chants at his rally last week.",?
385,. And so the bigger point raised by Wednesdays American hatefest is the question of what are we going to do abo,?
386,The most on-point response to the knuckle-dragging mouth breathers at &amp; regarding #SendHerBack in print!,?
387,An anti-illegal immigrant protest meets a Native American.,?
388,"The president continues to argue that it's not OK for these congresswomen to criticize the country or his policies. When asked why it was OK for him to repeatedly call the U.S. a laughingstock or its foreign policy stupid before he was elected,...",?
389,"Ocasio-Cortez Trump enjoyed crowd saying, 'Send her back!' -",?
390,Big time anti-American illegal alien supporting ACLU.,?
391,"You quietly stood there as they chanted send her back. In this very tweet you're calling them a very big and patriotic crowd, so you supported their racism as they did it and you're supporting them still now.",?
392,People were shocked this past week by the ugly tweets from the President and by the repulsive chants of Send Her Back.,?
393,I don't even get this talking point. Illegal is a reference to someone's immigration status. There is no difference,?
394,such a vile person. You did this during OBAMA and your doing it now. #BabyKillers #SEXTRAFFICKERS,?
395,Not shocked that there are white women who support Trumps racist send her back comments. Anybody whos ever worked at,?
396,I found out my grandpa tried to send my mom to a place where she could hide her pregnancy and then give me away and come back like nothing happened. Ive never felt so loved. Lmao (he likes me now but damn),?
397,Just curious if the send her back crowd noticed their leader threw them under the bus. Probably not. Probably fake news. #itsnotfakenews #hewillturnonyouforratings,?
398,"Illegal Alien Broke Into Florida Home, Tried To Stab Woman To Death",?
399,"The Fraud Squad is making a big deal about the President telling them if they dont like here then go to wherever you think is better,fix that place and come back show us how you did it! But I say if you dont like it here then break into Mexico,send me a postcard .,",?
400,#Obama Did THIS #DirtyDems Continue To Do THIS #EndSanctuaryCities #VoteDemsOut #DeportALLillegals #SaveAmericanChildre,?
401,This president's policies are about stopping things like this,?
402,Fox News Chris Wallace hammered top White House adviser Stephen Miller on Sunday after he claimed President Donald Trump made clear that he didnt condone his supporters racist send her back chants at his rally in North Carolina last week.,?
403,"Either way...For credibility, one must make a decision, stand behind the decision and live with the decision. Trump Reverses Again, Says Crowd Chanting Send Her Back Are Patriots",?
404,"When asked by a reporter if he would ask his supporters not to do it again, President Trump said that he did not agree with the Send her back chant at his rally in North Carolina. This chant being in reference to Congresswoman Ilhan Omar.",?
405,Conservatives All Hate From Us Is A Hoax. Look! Heres some edge cases that prove it. Me But an entire stadium of you scum chanted Send her back like 72 hours ago? #HateHoax,?
406,"What about human trafficking, drug flow, violence against Americans and inappropriate tax expenditure (billions on illegal immigrant criminals)?",?
407,Trump for 13 seconds during SEND HER BACK said not a word NOT ONE WORD But tells people he was trying to get them to stop it NOT ONE WORD WAS SAID Think about that for a minute next time you call this the best president ever,?
408,"For the record... Telling someone to go back to their country is racist. Period. A Pres, being complicit in chants of Send her back re a POC, Congress person - is racist &amp; unacceptable.",?
409,I would say that was probably a big fan of the criminal Alien and Sedition Acts under President John Adams but Im positive hes never heard of them.,?
410,"Also, the back of the room is full of people holding teeny babies that dont belong to them so that mom doesnt have to send a 2 month old to the nursery but also doesnt have to miss out on corporate worship and teaching. I love that.",?
411,I am in favor of sending each and every Islamist back to the Islamic World. I dont want to be a part of their world and I dont want to fall victim to their hatred and violence as already all too many innocent people have. Its reckless and crazy NOT to send them back.,?
412,"ABC News 'Send her back' chants 'very, very painful, extremely divisive' Rep. Elijah Cummings. via",?
413,Are you serious? Under Obama more people were deported than any other admin,?
414,"Twice-Deported Illegal Alien Accused of Murdering Iowa Mother, Her Two Kids",?
415,"Als je niet tevreden bent met je land, kan je in de politiek daar iets aan verbeteren. Hoorde ik iemand zeggen op de radi",?
416,You can get whiplash listening to Trump speak! Yesterday he said he didnt agree with his supporters chanting Send them Back and that he tried to discourage them (As he listened to their chants for 13 seconds). Today hes saying those that chanted are Incredible Patriots!,?
417,Send them all back to the first safe country they traveled to since they left their own.,?
418,You're just NOW going to the illegal immigrant detention center????? Lol! So fake!,?
419,They have freedom of speech just as you said yr moron groupies have for chanting send them back. You cant pick who has to play by the rules and who doesnt. The only one who should be apologising is you #TraitorTrump #TraitorInChief #RacistTrump,?
420,Its funny that the white Americans can start chanting send them back what will the native Indians chant then trump is just the second generation,?
421,Democrats piloting illegal alien tax disguised as gas tax. Current gas tax money in many states is funneled to slush fun,?
422,Can you send me those tweets because I havent seen them. Also why wasnt this happening back in 2017 instead of now?,?
423,If you're someone who is slamming Erica Thomas right now but didn't have a word of recrimination for the thousands of p,?
424,Just send them back to the Stone Age so we can get on with our lives. #growapair,?
425,"Millions of illegal aliens voted for him. Same way Hildabeast received as many votes as she did. Voter fraud, plain &amp; simple. Democrats, importing votes, one alien at a time... #VoterID #BuildTheWall #FollowTheLaw &amp; #DeportThemAll #Trump2020LandslideVictory",?
426,Send her back is pretty tame compared to Mad Maxine Watters telling her constituents to go i,?
427,Stephen Miller should do more public speaking on behalf of the president. TV interviews would work well. He's so good at it (()),?
428,"Less than a day after tweeting this, said shes going to send Trump back where he came from. Will and other Democrats condemn those racist, vile hateful words? Something tells me both her liberal and black privilege will allow her to get away with them",?
429,Actually if you love facts here's one for you. Omar was a legal immigrant. She has been an america 6 years longer than melania. And by the way melania was an illegal. Look it up. It's a fact. So her chain migration family is illegal. Send them back.,?
430,"What's wrong with both major parties is how the send her back argument has become all about racism, when it should be abou",?
431,We had the 'send her back' chants &amp; this grifter decides to hop on the bandwagon &amp; maybe get some deluded individuals to,?
432,Democrats are nothing but big babies as they won't attend an anniversary celebration just because of Trump How can anyone vote for them acting like that ? Virginia Democrats vow to boycott legislature's 400th anniversary celebration if Trump attends,?
433,"Megan Rapinoe Slams Send Her Back Chants Disgusting and Despicable LIBERALS ENJOY THEIR OWN FREEDOM OF SPEECH BUT... THESE SAME LIBERALS DO NOT SUFFER PATRIOTS, CONSERVATIVES HAVING THAT FREEDOM OF SPEECH!",?
434,So true send them back they are here for economic reasons period.,?
435,Trump send them back to where they came from racist chant echo Hitler and the Nazis incitement against the Jews.,?
436,Misconstrued chant? Then enlighten us all about what the chant send her back really meant.,?
437,"Trump distances himself from the Send her back chant he inspired. When asked why he didnt stop them, he said Well number on",?
438,At the next Klan rally Trump says horrible thing about Ilhan Omar Crowd send her back! Send her back! Trump (sarcastically) I gotta tell you to stop that Crowd continues to chant Trump flunkies on Fox Trump told the crowd to stop its not his fault if they carried on.,?
439,"CNN doesn't tell the truth,they inject thier personal opinions.Watched the rally &amp; not all those people were chanting send her was a few who started it.Dont agree w those who chanted.I have heard the vial comments of OmarAOC,Talib,Pressley, yet dont Report",?
440,"Elijah Cummings 'No Doubt' President Trump is Racist, Compares Rally Chants to 1960s Civil Rights Era Bigotry",?
441,"Fake news? Not at all...he could have, immediately, quelshed the racist chanthe chose not to, to let it grow, to let it take root! For 14 seconds, donald stood there, silently, bathing in the racist chant, Send her back! Take off your blinders, hes racist and misogynistic.",?
442,"PARDON THE TRUTHFUL &amp; COLORFUL CANDOR BUT...OMAR IS NOT FROM HERE! SHE WAS liberally MADE A U.S. CITIZEN-(REGRETTABLY,",?
443,"These demons use the Bible just like the devil did, to deceive. Anyone with basic Biblical understanding knows that Abraham is the precursor of Jesus &amp; points to what was to come! The 3 visitors (are not illegal alien invaders) but the wisemen that would visit our Savior Jesus.",?
444,Send them back. Problem solved. Or you could change the laws forcing this horrible situation! Do,?
445,"So send her back is racist but what Dems say about trump, family, cabinet, his voters, what Dems said about Jews. What AOC said about ice agents! Really you flat out pathetic unamerican biased hacks",?
446,WOW! That's A LOT OF AMERICAN HATE ANOTHER SLEEPER CELL TIME BOMB TICKING IN CONGRESSSEND HER BACK YUP!!,?
447,Chris Wallace Shuts Down Stephen Miller's Lie About Racist 'Send Her Back' Chants,?
448,like and and are the direct cause of people chanting 'send her back'. They cherry picked words to twist it into something with no thete there. Nice try but...FAIL,?
449,Chris Wallace Shuts Down Stephen Miller's Lie About Racist 'Send Her Back' Chants -,?
450,Nicholle Trump tries to distance himself from send her back chants. Claims he tried to stop them contradicting video ev,?
451,"All MEGA / President Trump supporters. We need to assist our President with fake news. At President Trumps next rally on August 1st in Cincinnati, lets change the chant from send them back to Vote them out. It will be difficult for the fake news to mess with that chant.",?
452,"#OfCourseTrumpLIED Media outlets saturated the 'didn't like' LIE (Lara prepped it pre-rally) FORCED from 45 &amp; NOT next day's 'Trump reverses again, says crowd chanting 'send her back' R 'incredible patriots'' &amp; re-attacks Congresswomen w/SAME horrific LIES",?
453,"#90Dayfiance Most of these people are on this show to get green cards. Send them back. Larissa is a straight up con artist. Jay is too young to be married. Pedro is in it for the green card, surprised he didn't go find a white woman to try to scam like they usually do.",?
